Date;Sentiment;Close;Variation;
24/04/2018;29;9644;7.88 
23/04/2018;28;8940;1.59 
22/04/2018;31;8800;-1.34 
21/04/2018;32;8919;0.60 
20/04/2018;26;8866;7.17 
19/04/2018;25;8273;1.30 
18/04/2018;24;8166;3.50 
17/04/2018;26;7890;-2.06 
16/04/2018;25;8056;-3.57 
15/04/2018;24;8354;4.39 
14/04/2018;23;8003;1.48 
13/04/2018;23;7886;-0.33 
12/04/2018;18;7912;13.95 
11/04/2018;20;6943;1.52 
10/04/2018;18;6839;1.10 
09/04/2018;21;6765;-3.69 
08/04/2018;17;7024;1.90 
07/04/2018;20;6893;4.27 
06/04/2018;19;6610;-2.29 
05/04/2018;17;6765;-0.31 
04/04/2018;22;6786;-8.37 
03/04/2018;22;7406;5.00 
02/04/2018;11;7053;3.56 
01/04/2018;16;6810;-1.66 
31/03/2018;16;6925;1.24 
30/03/2018;12;6840;-3.57 
29/03/2018;18;7094;-10.61 
28/03/2018;24;7936;1.95 
27/03/2018;24;7785;-4.12 
26/03/2018;31;8119;-3.86 
25/03/2018;30;8445;-1.05 
24/03/2018;32;8535;-4.19 
23/03/2018;28;8908;2.32 
22/03/2018;36;8706;-2.18 
21/03/2018;36;8900;0.00 
20/03/2018;37;8900;3.48 
19/03/2018;29;8600;4.88 
18/03/2018;29;8200;4.45 
17/03/2018;31;7851;-4.85 
16/03/2018;33;8251;-0.02 
15/03/2018;32;8253;0.81 
14/03/2018;40;8187;-10.38 
13/03/2018;41;9135;0.15 
12/03/2018;41;9121;-4.27 
11/03/2018;40;9528;8.74 
10/03/2018;39;8762;-4.94 
09/03/2018;37;9217;-0.89 
08/03/2018;39;9300;-6.09 
07/03/2018;37;9903;-7.62 
06/03/2018;59;10720;-6.10 
05/03/2018;55;11416;-0.74 
04/03/2018;44;11501;0.53 
03/03/2018;56;11440;3.76 
02/03/2018;47;11025;0.92 
01/03/2018;38;10925;5.91 
28/02/2018;41;10315;-2.40 
27/02/2018;44;10569;2.40 
26/02/2018;37;10321;7.99 
25/02/2018;33;9557;-1.13 
24/02/2018;31;9666;-4.72 
23/02/2018;39;10145;3.20 
22/02/2018;44;9830;-5.98 
21/02/2018;54;10455;-6.80 
20/02/2018;74;11218;0.40 
19/02/2018;67;11173;7.72 
18/02/2018;63;10372;-6.17 
17/02/2018;74;11054;8.77 
16/02/2018;67;10162;1.65 
15/02/2018;71;9997;5.73 
14/02/2018;55;9455;11.03 
13/02/2018;35;8516;-4.32 
12/02/2018;42;8901;10.31 
11/02/2018;31;8069;-5.77 
10/02/2018;54;8563;-1.38 
09/02/2018;44;8683;5.44 
08/02/2018;30;8235;8.54 
07/02/2018;36;7587;-1.13 
06/02/2018;8;7674;10.42 
05/02/2018;11;6950;-15.25 
04/02/2018;24;8200;-11.06 
03/02/2018;40;9219;3.64 
02/02/2018;15;8896;-3.11 
01/02/2018;30;9181;-10.72 
